campaign_id,customer_id,Coupon_redeem,Item_purchased
,291,,60.00
,292,,76.00
,293,5,450.00
,294,4,292.00
,295,5,104.00
,296,,33.00
,297,3,52.00
,298,1,141.00
,299,4,163.00
,300,46,211.00
,301,,103.00
,302,7,193.00
,303,45,507.00
,304,,69.00
,305,8,579.00
,306,,146.00
,307,,92.00
,308,1,167.00
,309,3,148.00
,310,5,403.00
,311,2,288.00
,312,,118.00
,313,2,137.00
,314,,141.00
,315,5,158.00
,316,,143.00
,317,62,234.00
,318,,232.00
,319,5,219.00
,320,4,112.00
,321,1,170.00
,322,,10.00
,323,,289.00
,324,,271.00
,325,1,162.00
,326,,69.00
,327,6,447.00
,328,5,189.00
,329,12,338.00
,330,,88.00
,331,,55.00
,332,1,204.00
,333,2,69.00
,334,7,111.00
,335,2,187.00
,336,12,167.00
,337,1,178.00
,338,3,161.00
,339,,99.00
,340,,169.00
,341,,98.00
,342,1,108.00
,343,,87.00
,344,1,221.00
,345,,89.00
,346,,108.00
,347,,30.00
,348,,202.00
,349,,83.00
,350,1,72.00
,351,2,195.00
,352,2,92.00
,353,,217.00
,354,1,197.00
,355,,318.00
,356,,123.00
,357,1,498.00
,358,,156.00
,359,,169.00
,360,2,203.00
,361,,90.00
,362,,248.00
,363,5,437.00
,364,1,36.00
,365,,231.00
,366,3,162.00
,367,69,262.00
,368,2,528.00
,369,,222.00
,370,9,293.00
,371,,90.00
,372,1,48.00
,373,,88.00
,374,1,269.00
,375,,142.00
,376,1,82.00
,377,2,207.00
,378,16,344.00
,379,10,497.00
,380,2,191.00
,381,,101.00
,382,,107.00
,383,,208.00
,384,1,107.00
,385,5,60.00
,386,,286.00
,387,,390.00
,388,,132.00
,389,2,130.00
,390,,199.00
,391,11,393.00
,392,3,174.00
,393,1,69.00
,394,,116.00
,395,,52.00
,396,1,118.00
,397,,75.00
,398,1,57.00
,399,3,179.00
,400,1,275.00
,401,25,251.00
,402,3,344.00
,403,18,234.00
,404,27,289.00
,405,,82.00
,406,,18.00
,407,,234.00
,408,,72.00
,409,1,163.00
,410,,26.00
,411,3,294.00
,412,6,599.00
,413,,128.00
,414,2,250.00
,415,1,218.00
,416,5,193.00
,417,,164.00
,418,1,449.00
,419,,210.00
,420,1,250.00
,421,3,282.00
,422,,217.00
,423,2,68.00
,424,6,169.00
,425,1,58.00
,426,1,323.00
,427,15,279.00
,428,7,203.00
,429,,125.00
,430,,192.00
,431,11,113.00
,432,,192.00
,433,11,291.00
,434,1,142.00
,435,,106.00
,436,6,288.00
,437,,125.00
,438,,243.00
,439,9,141.00
,440,,109.00
,441,3,173.00
,442,,244.00
,443,2,96.00
,444,1,384.00
,445,,141.00
,446,,85.00
,447,2,376.00
,448,,236.00
,449,,98.00
,450,3,298.00
,451,,150.00
,452,3,152.00
,453,,278.00
,454,,76.00
,455,,188.00
,456,1,427.00
,457,,178.00
,458,3,223.00
,459,5,264.00
,460,7,437.00
,461,6,150.00
,462,9,186.00
,463,11,87.00
,464,100,1020.00
,465,,46.00
,466,19,245.00
,467,,225.00
,468,,69.00
,469,1,272.00
,470,2,437.00
,471,,111.00
,472,,36.00
,473,1,144.00
,474,,150.00
,475,1,85.00
,476,,83.00
,477,,139.00
,478,,227.00
,479,,255.00
,480,,49.00
,481,20,386.00
,482,,51.00
,483,5,74.00
,484,1,362.00
,485,1,60.00
,486,1,191.00
,487,,54.00
,488,,226.00
,489,,50.00
,490,2,236.00
,491,,76.00
,492,,101.00
,493,,88.00
,494,9,305.00
,495,,205.00
,496,2,196.00
,497,9,111.00
,498,3,213.00
,499,2,257.00
,500,,136.00
,501,,220.00
,502,1,224.00
,503,12,253.00
,504,,144.00
,505,,84.00
,506,2,153.00
,507,,82.00
,508,,179.00
,509,3,89.00
,510,9,307.00
,511,,31.00
,512,,69.00
,513,1,127.00
,514,,116.00
,515,1,409.00
,516,2,130.00
,517,,109.00
,518,2,290.00
,519,,166.00
,520,12,299.00
,521,1,194.00
,522,,134.00
,523,10,75.00
,524,2,233.00
,525,2,213.00
,526,9,579.00
,527,,99.00
,528,4,483.00
,529,13,129.00
,530,1,358.00
,531,,163.00
,532,,62.00
,533,,337.00
,534,,45.00
,535,1,122.00
,536,13,167.00
,537,,238.00
,538,,164.00
,539,,83.00
,540,,80.00
,541,2,180.00
,542,,34.00
,543,1,154.00
,544,2,145.00
,545,,81.00
,546,1,335.00
,547,,70.00
,548,,61.00
,549,,14.00
,550,1,241.00
,551,13,272.00
,552,10,285.00
,553,,352.00
,554,1,223.00
,555,,148.00
,556,18,182.00
,557,1,356.00
,558,,71.00
,559,1,223.00
,560,11,420.00
,561,2,215.00
,562,,84.00
,563,,63.00
,564,10,164.00
,565,12,300.00
,566,81,456.00
,567,4,274.00
,568,,126.00
,569,1,273.00
,570,9,381.00
,571,,216.00
,572,,463.00
,573,,138.00
,574,1,78.00
,575,1,114.00
,576,,108.00
,577,2,234.00
,578,9,549.00
,579,,40.00
,580,,110.00
,581,,39.00
,582,,228.00
,583,7,477.00
,584,,128.00
,585,,95.00
,586,6,174.00
,587,7,161.00
,588,,135.00
,589,,45.00
,590,1,312.00
,591,3,79.00
,592,1,407.00
,593,,251.00
,594,1,261.00
,595,4,376.00
,596,5,527.00
,597,,165.00
,598,4,208.00
,599,,141.00
,600,,246.00
,601,,115.00
,602,,111.00
,603,6,184.00
,604,1,146.00
,605,,126.00
,606,,196.00
,607,3,119.00
,608,6,226.00
,609,1,105.00
,610,,226.00
,611,2,257.00
,612,,206.00
,613,,299.00
,614,,257.00
,615,,146.00
,616,,184.00
,617,,57.00
,618,1,122.00
,619,1,442.00
,620,,193.00
,621,,272.00
,622,,280.00
,623,,118.00
,624,1,113.00
,625,,266.00
,626,55,712.00
,627,45,466.00
,628,15,194.00
,629,2,62.00
,630,,109.00
,631,1,184.00
,632,81,504.00
,633,1,287.00
,634,,89.00
,635,,121.00
,636,2,92.00
,637,,254.00
,638,6,372.00
,639,2,282.00
,640,,148.00
,641,,124.00
,642,1,141.00
,643,,102.00
,644,,77.00
,645,,205.00
,646,,95.00
,647,1,127.00
,648,,254.00
,649,10,200.00
,650,4,241.00
,651,,66.00
,652,2,210.00
,653,9,139.00
,654,,128.00
,655,,378.00
,656,2,220.00
,657,19,247.00
,658,2,122.00
,659,5,355.00
,660,,261.00
,661,,79.00
,662,,41.00
,663,,105.00
,664,2,241.00
,665,1,235.00
,666,,180.00
,667,2,373.00
,668,1,277.00
,669,,226.00
,670,1,69.00
,671,5,100.00
,672,,94.00
,673,1,274.00
,674,,73.00
,675,,108.00
,676,,305.00
,677,1,158.00
,678,,114.00
,679,,267.00
,680,,119.00
,681,1,152.00
,682,3,58.00
,683,,343.00
,684,4,157.00
,685,1,192.00
,686,,120.00
,687,1,292.00
,688,,112.00
,689,,133.00
,690,1,89.00
,691,,199.00
,692,,48.00
,693,1,172.00
,694,,272.00
,695,4,398.00
,696,,99.00
,697,,41.00
,698,1,122.00
,699,,216.00
,700,1,198.00
,701,,70.00
,702,1,262.00
,703,1,234.00
,704,,92.00
,705,1,465.00
,706,45,212.00
,707,,163.00
,708,1,256.00
,709,,110.00
,710,,1.00
,711,1,517.00
,712,24,285.00
,713,3,291.00
,714,1,173.00
,715,5,220.00
,716,,147.00
,717,2,141.00
,718,1,125.00
,719,,219.00
,720,,100.00
,721,,34.00
,722,,112.00
,723,,14.00
,724,1,180.00
,725,19,521.00
,726,,97.00
,727,,150.00
,728,,34.00
,729,,125.00
,730,,141.00
,731,,50.00
,732,,141.00
,733,3,276.00
,734,,38.00
,735,4,410.00
,736,,137.00
,737,12,251.00
,738,,57.00
,739,,86.00
,740,1,124.00
,741,,165.00
,742,2,80.00
,743,1,280.00
,744,,240.00
,745,,328.00
,746,,184.00
,747,,104.00
,748,74,558.00
,749,1,298.00
,750,,311.00
,751,,168.00
,752,,98.00
,753,1,212.00
,754,3,246.00
,755,1,215.00
,756,,136.00
,757,6,199.00
,758,,248.00
,759,,141.00
,760,1,170.00
,761,,3.00
,762,3,338.00
,763,6,168.00
,764,,82.00
,765,10,438.00
,766,1,245.00
,767,9,250.00
,768,1,87.00
,769,9,469.00
,770,3,51.00
,771,2,142.00
,772,4,248.00
,773,,122.00
,774,16,155.00
,775,,43.00
,776,16,329.00
,777,,43.00
,778,,248.00
,779,2,253.00
,780,,110.00
,781,14,426.00
,782,8,542.00
,783,3,173.00
,784,,169.00
,785,,256.00
,786,,78.00
,787,24,428.00
,788,,163.00
,789,1,240.00
,790,2,188.00
,791,1,328.00
,792,1,213.00
,793,15,441.00
,794,,27.00
,795,,218.00
,796,,4.00
,797,2,78.00
,798,,39.00
,799,,532.00
,800,1,172.00
,801,2,245.00
,802,12,299.00
,803,1,63.00
,804,,58.00
,805,,121.00
,806,,48.00
,807,,161.00
,808,2,416.00
,809,4,327.00
,810,,227.00
,811,1,187.00
,812,,93.00
,813,,192.00
,814,6,221.00
,815,,156.00
,816,1,87.00
,817,4,89.00
,818,,44.00
,819,,123.00
,820,1,203.00
,821,2,76.00
,822,,28.00
,823,33,394.00
,824,2,35.00
,825,,174.00
,826,3,163.00
,827,,41.00
,828,1,343.00
,829,,80.00
,830,,49.00
,831,46,404.00
,832,,448.00
,833,,144.00
,834,3,330.00
,835,2,159.00
,836,7,105.00
,837,1,86.00
,838,,40.00
,839,,86.00
,840,1,166.00
,841,,144.00
,842,,199.00
,843,8,250.00
,844,2,435.00
,845,3,125.00
,846,,144.00
,847,,76.00
,848,4,252.00
,849,,197.00
,850,2,39.00
,851,,268.00
,852,,201.00
,853,2,92.00
,854,,105.00
,855,6,45.00
,856,,63.00
,857,6,175.00
,858,,216.00
,859,12,570.00
,860,,148.00
,861,,217.00
,862,,130.00
,863,,217.00
,864,24,342.00
,865,,287.00
,866,5,313.00
,867,,192.00
,868,,85.00
,869,,294.00
,870,,72.00
,871,27,433.00
,872,2,120.00
,873,1,18.00
,874,15,426.00
,875,10,142.00
,876,2,142.00
,877,1,157.00
,878,14,549.00
,879,10,192.00
,880,,167.00
,881,1,149.00
,882,1,126.00
,883,1,123.00
,884,,72.00
,885,,169.00
,886,,72.00
,887,,34.00
,888,3,183.00
,889,44,396.00
,890,5,213.00
,891,3,237.00
,892,,53.00
,893,,23.00
,894,16,243.00
,895,1,224.00
,896,3,61.00
,897,4,25.00
,898,3,505.00
,899,,100.00
,900,,187.00
,901,58,436.00
,902,,65.00
,903,1,132.00
,904,,95.00
,905,,51.00
,906,12,116.00
,907,,15.00
,908,,40.00
,909,2,150.00
,910,,87.00
,911,1,701.00
,912,,6.00
,913,,166.00
,914,6,138.00
,915,1,93.00
,916,5,190.00
,917,,139.00
,918,2,213.00
,919,9,220.00
,920,,169.00
,921,,42.00
,922,1,287.00
,923,,57.00
,924,,253.00
,925,,22.00
,926,7,306.00
,927,,260.00
,928,4,414.00
,929,3,46.00
,930,1,345.00
,931,34,199.00
,932,2,115.00
,933,3,123.00
,934,2,487.00
,935,,241.00
,936,2,186.00
,937,,77.00
,938,,41.00
,939,,146.00
,940,,139.00
,941,2,59.00
,942,,208.00
,943,1,262.00
,944,6,151.00
,945,,89.00
,946,3,81.00
,947,,180.00
,948,4,356.00
,949,2,118.00
,950,,149.00
,951,1,291.00
,952,1,184.00
,953,,158.00
,954,7,197.00
,955,12,130.00
,956,,172.00
,957,3,430.00
,958,,393.00
,959,10,308.00
,960,,39.00
,961,6,200.00
,962,18,183.00
,963,,195.00
,964,2,349.00
,965,,209.00
,966,1,156.00
,967,37,251.00
,968,,103.00
,969,,310.00
,970,2,136.00
,971,,137.00
,972,4,48.00
,973,6,377.00
,974,6,117.00
,975,,162.00
,976,2,85.00
,977,9,232.00
,978,2,250.00
,979,,250.00
,980,,104.00
,981,,18.00
,982,,108.00
,983,3,168.00
,984,1,180.00
,985,2,183.00
,986,,14.00
,987,,327.00
,988,1,158.00
,989,1,410.00
,990,,12.00
,992,,203.00
,993,,181.00
,994,1,299.00
,995,,89.00
,996,,22.00
,997,3,311.00
,998,6,371.00
,999,,107.00
,1000,,32.00
,1001,8,154.00
,1002,1,78.00
,1003,,335.00
,1004,1,88.00
,1005,,341.00
,1006,1,164.00
,1007,2,380.00
,1008,,14.00
,1009,18,74.00
,1010,8,58.00
,1011,23,596.00
,1012,2,243.00
,1013,3,41.00
,1014,,209.00
,1015,7,75.00
,1016,2,160.00
,1017,2,329.00
,1018,5,104.00
,1019,,184.00
,1020,,13.00
,1021,,58.00
,1022,8,154.00
,1023,4,387.00
,1024,,102.00
,1025,30,363.00
,1026,2,399.00
,1027,,87.00
,1028,1,188.00
,1029,2,157.00
,1030,,82.00
,1031,,81.00
,1032,,70.00
,1033,3,648.00
,1034,,39.00
,1035,1,203.00
,1036,,271.00
,1037,,29.00
,1038,,46.00
,1039,3,123.00
,1040,,52.00
,1041,,155.00
,1042,1,105.00
,1043,9,304.00
,1044,5,281.00
,1045,,239.00
,1046,4,387.00
,1047,,195.00
,1048,,187.00
,1049,1,77.00
,1050,,78.00
,1051,2,63.00
,1052,30,185.00
,1053,,59.00
,1054,,137.00
,1055,,333.00
,1056,13,272.00
,1057,,164.00
,1058,,123.00
,1059,2,121.00
,1060,,109.00
,1061,26,448.00
,1062,1,161.00
,1063,5,82.00
,1064,,490.00
,1065,3,195.00
,1066,,58.00
,1067,,158.00
,1068,28,385.00
,1069,,47.00
,1070,17,232.00
,1071,2,392.00
,1072,3,180.00
,1073,,180.00
,1074,,123.00
,1075,1,90.00
,1076,,31.00
,1077,,92.00
,1078,1,82.00
,1079,,147.00
,1080,1,122.00
,1081,1,128.00
,1082,,91.00
,1083,,36.00
,1084,2,285.00
,1085,1,119.00
,1086,12,163.00
,1087,1,251.00
,1088,,30.00
,1089,,94.00
,1090,,15.00
,1091,13,523.00
,1092,,9.00
,1093,,57.00
,1094,,94.00
,1095,2,390.00
,1096,,15.00
,1097,1,228.00
,1098,1,199.00
,1099,6,138.00
,1100,10,267.00
,1101,3,252.00
,1102,,41.00
,1103,1,338.00
,1104,4,198.00
,1105,,177.00
,1106,1,195.00
,1107,,122.00
,1108,,42.00
,1109,1,252.00
,1110,,60.00
,1111,,49.00
,1112,2,254.00
,1113,1,122.00
,1114,11,255.00
,1115,10,482.00
,1116,,102.00
,1117,4,256.00
,1118,1,165.00
,1119,,65.00
,1120,,145.00
,1121,1,509.00
,1122,4,307.00
,1123,,271.00
,1124,,360.00
,1125,1,58.00
,1126,,92.00
,1127,,118.00
,1128,1,42.00
,1129,1,96.00
,1130,,48.00
,1131,35,367.00
,1132,2,206.00
,1133,,45.00
,1134,,10.00
,1135,,376.00
,1136,31,359.00
,1137,2,107.00
,1138,,118.00
,1139,,201.00
,1140,7,575.00
,1141,,171.00
,1142,18,176.00
,1143,1,186.00
,1144,4,182.00
,1145,,211.00
,1146,1,465.00
,1147,,202.00
,1148,8,111.00
,1149,,61.00
,1150,,2.00
,1151,,91.00
,1152,3,596.00
,1153,1,71.00
,1154,5,332.00
,1155,3,161.00
,1156,1,150.00
,1157,1,680.00
,1158,,448.00
,1159,5,322.00
,1160,,27.00
,1161,2,108.00
,1162,,114.00
,1163,3,102.00
,1164,3,81.00
,1165,3,130.00
,1166,,454.00
,1167,3,304.00
,1168,16,247.00
,1169,3,128.00
,1170,2,360.00
,1171,,131.00
,1172,1,69.00
,1173,,100.00
,1174,,151.00
,1175,1,14.00
,1176,1,89.00
,1177,,88.00
,1178,1,213.00
,1179,,43.00
,1180,1,42.00
,1181,,105.00
,1182,24,502.00
,1183,,225.00
,1184,4,825.00
,1185,,160.00
,1186,,291.00
,1187,5,361.00
,1188,,70.00
,1189,,163.00
,1190,,151.00
,1191,1,214.00
,1192,,478.00
,1193,18,324.00
,1194,13,224.00
,1195,,77.00
,1196,1,56.00
,1197,,116.00
,1198,2,207.00
,1199,1,154.00
,1200,,311.00
,1201,,99.00
,1202,21,202.00
,1203,1,313.00
,1204,1,173.00
,1205,1,102.00
,1206,,63.00
,1207,,178.00
,1208,40,188.00
,1209,6,285.00
,1210,,362.00
,1211,,179.00
,1212,3,224.00
,1213,,52.00
,1214,,158.00
,1215,,335.00
,1216,3,345.00
,1217,,79.00
,1218,,51.00
,1219,,31.00
,1220,,31.00
,1221,,25.00
,1222,,61.00
,1223,,52.00
,1224,6,360.00
,1225,,130.00
,1226,8,256.00
,1227,1,208.00
,1228,2,162.00
,1229,4,169.00
,1230,2,107.00
,1231,3,103.00
,1232,1,205.00
,1233,,70.00
,1234,,86.00
,1235,,59.00
,1236,2,402.00
,1237,,135.00
,1238,3,275.00
,1239,37,429.00
,1240,6,291.00
,1241,,89.00
,1242,9,76.00
,1243,,234.00
,1244,,75.00
,1245,,182.00
,1246,1,193.00
,1247,,124.00
,1248,18,167.00
,1249,3,111.00
,1250,19,183.00
,1251,5,148.00
,1252,4,453.00
,1253,1,125.00
,1254,2,142.00
,1255,,130.00
,1256,,174.00
,1257,36,311.00
,1258,13,256.00
,1259,1,251.00
,1260,1,53.00
,1261,3,323.00
,1262,,29.00
,1263,8,339.00
,1264,1,168.00
,1265,,127.00
,1266,3,191.00
,1267,1,181.00
,1268,1,248.00
,1269,,86.00
,1270,1,55.00
,1271,,224.00
,1272,1,89.00
,1273,10,182.00
,1274,,98.00
,1275,,51.00
,1276,8,160.00
,1277,,27.00
,1278,,67.00
,1279,,17.00
,1280,3,79.00
,1281,,84.00
,1282,,126.00
,1283,1,221.00
,1284,,133.00
,1285,7,190.00
,1286,,118.00
,1287,,116.00
,1288,,42.00
,1289,,246.00
,1290,,252.00
,1291,2,399.00
,1292,,154.00
,1293,,20.00
,1294,2,113.00
,1295,4,129.00
,1296,,249.00
,1297,,81.00
,1298,6,482.00
,1299,1,121.00
,1300,,135.00
,1301,,78.00
,1302,2,137.00
,1303,2,159.00
,1304,,151.00
,1305,,125.00
,1306,,28.00
,1307,,47.00
,1308,2,111.00
,1309,5,362.00
,1310,3,191.00
,1311,,250.00
,1312,1,311.00
,1313,,60.00
,1314,4,148.00
,1315,14,304.00
,1316,,40.00
,1317,8,373.00
,1318,1,113.00
,1319,1,367.00
,1320,1,213.00
,1321,17,137.00
,1322,,135.00
,1323,1,210.00
,1324,,223.00
,1325,,4.00
,1326,,15.00
,1327,,73.00
,1328,1,87.00
,1329,,131.00
,1330,,71.00
,1331,,37.00
,1332,6,701.00
,1333,36,132.00
,1334,2,213.00
,1335,10,167.00
,1336,37,467.00
,1337,2,743.00
,1338,1,85.00
,1339,4,242.00
,1340,,56.00
,1341,29,349.00
,1342,2,248.00
,1343,2,220.00
,1344,8,159.00
,1345,1,188.00
,1346,,208.00
,1347,2,409.00
,1348,,157.00
,1349,,61.00
,1350,,105.00
,1351,3,167.00
,1352,,280.00
,1353,,19.00
,1354,1,102.00
,1355,,118.00
,1356,,166.00
,1357,11,219.00
,1358,,36.00
,1359,,9.00
,1360,8,257.00
,1361,18,124.00
,1362,,79.00
,1363,,82.00
,1364,27,142.00
,1365,3,171.00
,1366,,135.00
,1367,7,239.00
,1368,5,380.00
,1369,15,183.00
,1370,,81.00
,1371,,158.00
,1372,,186.00
,1373,,72.00
,1374,,35.00
,1375,,154.00
,1376,2,55.00
,1377,,326.00
,1378,21,559.00
,1379,2,174.00
,1380,,136.00
,1381,,64.00
,1382,,344.00
,1383,,610.00
,1384,3,305.00
,1385,21,383.00
,1386,6,246.00
,1387,12,592.00
,1388,,230.00
,1389,3,229.00
,1390,1,197.00
,1391,,280.00
,1392,3,561.00
,1393,,267.00
,1394,,35.00
,1395,,68.00
,1396,,449.00
,1397,,144.00
,1398,2,266.00
,1399,,119.00
,1400,10,142.00
,1401,1,321.00
,1402,,298.00
,1403,,198.00
,1404,,105.00
,1405,,271.00
,1406,,116.00
,1407,8,326.00
,1408,1,424.00
,1409,,197.00
,1410,,186.00
,1411,1,161.00
,1412,9,172.00
,1413,,60.00
,1414,,46.00
,1415,1,265.00
,1416,,69.00
,1417,,78.00
,1418,,295.00
,1419,,144.00
,1420,,148.00
,1421,,24.00
,1422,,74.00
,1423,1,164.00
,1424,4,374.00
,1425,,84.00
,1426,,122.00
,1427,2,296.00
,1428,2,328.00
,1429,1,103.00
,1430,1,592.00
,1431,3,579.00
,1432,,303.00
,1433,1,99.00
,1434,1,339.00
,1435,,43.00
,1436,,239.00
,1437,2,120.00
,1438,,155.00
,1439,,14.00
,1440,,61.00
,1441,10,339.00
,1442,,76.00
,1443,2,61.00
,1444,4,591.00
,1445,,83.00
,1446,1,169.00
,1447,1,111.00
,1448,,27.00
,1449,3,483.00
,1450,,577.00
,1451,,488.00
,1452,3,158.00
,1453,4,183.00
,1454,3,199.00
,1455,2,130.00
,1456,1,84.00
,1457,12,355.00
,1458,3,294.00
,1459,1,75.00
,1460,2,415.00
,1461,1,197.00
,1462,,111.00
,1463,13,627.00
,1464,,790.00
,1465,,110.00
,1466,5,867.00
,1467,,98.00
,1468,1,95.00
,1469,1,506.00
,1470,2,291.00
,1471,,192.00
,1472,20,389.00
,1473,1,473.00
,1474,,219.00
,1475,2,486.00
,1476,5,93.00
,1477,3,446.00
,1478,7,99.00
,1479,2,217.00
,1480,3,164.00
,1481,,241.00
,1482,1,60.00
,1483,3,34.00
,1484,,86.00
,1485,1,486.00
,1486,,179.00
,1487,2,346.00
,1488,,39.00
,1489,1,89.00
,1490,,346.00
,1491,,123.00
,1492,,296.00
,1493,2,252.00
,1494,1,237.00
,1495,,38.00
,1496,26,231.00
,1497,,116.00
,1498,,50.00
,1499,1,219.00
,1500,1,243.00
,1501,,35.00
,1502,2,143.00
,1503,,96.00
,1504,,138.00
,1505,,76.00
,1506,1,37.00
,1507,7,128.00
,1508,,145.00
,1509,,111.00
,1510,1,34.00
,1511,,60.00
,1512,,82.00
,1513,1,38.00
,1514,,77.00
,1515,,36.00
,1516,,260.00
,1517,4,108.00
,1518,25,355.00
,1519,,121.00
,1520,3,170.00
,1521,5,242.00
,1522,,89.00
,1523,,61.00
,1524,1,283.00
,1525,,106.00
,1526,,103.00
,1527,,103.00
,1528,,219.00
,1529,8,519.00
,1530,11,196.00
,1531,,233.00
,1532,5,213.00
,1533,,79.00
,1534,9,409.00
,1535,,67.00
,1536,4,130.00
,1537,2,162.00
,1538,2,243.00
,1539,,72.00
,1540,,52.00
,1541,,59.00
,1542,24,103.00
,1543,6,202.00
,1544,9,492.00
,1545,9,295.00
,1546,,324.00
,1547,79,551.00
,1548,39,304.00
,1549,50,399.00
,1550,,229.00
,1551,,177.00
,1552,,122.00
,1553,,116.00
,1554,18,154.00
,1555,21,1214.00
,1556,16,318.00
,1557,,37.00
,1558,18,465.00
,1559,1,96.00
,1560,13,75.00
,1561,,15.00
,1562,2,59.00
,1563,,137.00
,1564,,95.00
,1565,2,236.00
,1566,20,494.00
,1567,3,178.00
,1568,2,328.00
,1570,,235.00
,1571,,80.00
,1572,1,118.00
,1573,10,266.00
,1574,90,351.00
,1575,,116.00
,1576,,203.00
,1577,,43.00
,1578,3,178.00
,1579,3,248.00
,1580,,27.00
,1581,,118.00
,1582,12,166.00
27,1,20,223.00
,2,2,152.00
,3,26,245.00
,4,1,79.00
,5,1,234.00
,6,2,137.00
,7,5,296.00
,8,59,320.00
,9,1,160.00
,10,,143.00
,11,9,135.00
,12,7,151.00
,13,,375.00
,14,10,96.00
,15,13,237.00
,16,,165.00
,17,2,145.00
,18,,134.00
,19,1,49.00
,20,,100.00
,21,,166.00
,22,55,120.00
,23,1,219.00
,24,,184.00
,25,,22.00
,26,1,73.00
,27,5,534.00
,28,1,505.00
,29,,93.00
,30,11,106.00
,31,,32.00
,32,,49.00
,33,,98.00
,34,,81.00
,35,,60.00
,36,,134.00
,37,1,114.00
,38,1,245.00
,39,,47.00
,40,12,188.00
,41,,147.00
,42,16,399.00
,43,,38.00
,44,,92.00
,45,49,353.00
,46,2,215.00
,47,,213.00
,48,7,107.00
,49,2,307.00
,50,,118.00
,51,5,134.00
,52,16,592.00
,53,,68.00
,54,2,69.00
,55,,168.00
,56,1,615.00
,57,,108.00
,58,1,270.00
,59,,113.00
,60,13,624.00
,61,,119.00
,62,,77.00
,63,30,246.00
,64,5,345.00
,65,,119.00
,66,1,275.00
,67,,82.00
,68,7,537.00
,69,,62.00
,70,,49.00
,71,,34.00
,72,6,431.00
,73,1,167.00
,74,,193.00
,75,1,290.00
,76,11,199.00
,77,,51.00
,78,30,635.00
,79,,281.00
,80,1,294.00
,81,1,47.00
,82,2,207.00
,83,,170.00
,84,,33.00
,85,2,106.00
,86,1,320.00
,87,,203.00
,88,6,434.00
,89,,50.00
,90,6,520.00
,91,,135.00
,92,4,186.00
,93,2,335.00
,94,,145.00
,95,1,118.00
,96,2,129.00
,97,1,66.00
,98,1,178.00
,99,,135.00
,100,17,266.00
,101,,83.00
,102,1,104.00
,103,,469.00
,104,10,113.00
,105,,130.00
,106,2,416.00
,107,1,210.00
,108,29,57.00
,109,,75.00
,110,1,201.00
,111,,150.00
,112,2,179.00
,113,1,141.00
,114,,66.00
,115,,33.00
,116,,166.00
,117,1,162.00
,118,,138.00
,119,5,162.00
,120,1,60.00
,121,,122.00
,122,,109.00
,123,7,180.00
,124,,154.00
,125,,152.00
,126,,300.00
,127,5,338.00
,128,5,559.00
,129,,33.00
,130,,71.00
,131,23,160.00
,132,5,155.00
,133,1,209.00
,134,,134.00
,135,4,293.00
,136,1,106.00
,137,3,111.00
,138,1,114.00
,139,2,112.00
,140,,264.00
,141,,343.00
,142,1,138.00
,143,,181.00
,144,1,431.00
,145,,216.00
,146,,170.00
,147,2,126.00
,148,1,168.00
,149,1,252.00
,150,10,843.00
,151,3,631.00
,152,12,232.00
,153,16,331.00
,154,5,268.00
,155,3,227.00
,156,,47.00
,157,,63.00
,158,94,604.00
,159,2,123.00
,160,1,195.00
,161,49,750.00
,162,23,419.00
,163,,154.00
,164,40,332.00
,165,1,111.00
,166,3,224.00
,167,3,200.00
,168,,135.00
,169,,24.00
,170,2,184.00
,171,,49.00
,172,,113.00
,173,,169.00
,174,1,174.00
,175,,169.00
,176,6,28.00
,177,,43.00
,178,2,93.00
,179,17,221.00
,180,,176.00
,181,3,261.00
,182,,41.00
,183,1,121.00
,184,,210.00
,185,,184.00
,186,,93.00
,187,,41.00
,188,,193.00
